archived_urlkey,archived_timestamp,parsed_archived_timestamp,archived_tweet_url,parsed_archived_tweet_url,original_tweet_url,parsed_tweet_url,available_tweet_text,available_tweet_is_RT,available_tweet_info,archived_mimetype,archived_statuscode,archived_digest,archived_length
"com,twitter)/apralky/status/1847627065261949412",20241019131314,,https://web.archive.org/web/20241019131314/https://twitter.com/apralky/status/1847627065261949412,https://web.archive.org/web/20241019131314/https://twitter.com/apralky/status/1847627065261949412,https://twitter.com/apralky/status/1847627065261949412,https://twitter.com/apralky/status/1847627065261949412,,,,application/json,-,H2LJDVKHINVY453KPIYCW3VQFZBBWWC2,1479
"com,twitter)/apralky/status/1847627314500194340",20241019131413,,https://web.archive.org/web/20241019131413/https://twitter.com/apralky/status/1847627314500194340,https://web.archive.org/web/20241019131413/https://twitter.com/apralky/status/1847627314500194340,https://twitter.com/apralky/status/1847627314500194340,https://twitter.com/apralky/status/1847627314500194340,,,,application/json,-,DZBYSS3BS6GIQNSSHFH5SFLN7PICB6NW,1299
"com,twitter)/apralky/status/1850110008999948367",20241026093934,,https://web.archive.org/web/20241026093934/https://twitter.com/apralky/status/1850110008999948367,https://web.archive.org/web/20241026093934/https://twitter.com/apralky/status/1850110008999948367,https://twitter.com/apralky/status/1850110008999948367,https://twitter.com/apralky/status/1850110008999948367,,,,application/json,-,YF6DNDZB52LL473XQSVTO5O6F76N3A3E,1340
"com,twitter)/apralky/status/1850163291751952855",20241026131117,,https://web.archive.org/web/20241026131117/https://twitter.com/apralky/status/1850163291751952855,https://web.archive.org/web/20241026131117/https://twitter.com/apralky/status/1850163291751952855,https://twitter.com/apralky/status/1850163291751952855,https://twitter.com/apralky/status/1850163291751952855,,,,application/json,-,EYQIG36GN5KFCMV2ZMYZ343JFWOXQES6,1579
"com,twitter)/apralky/status/1847667281674772484",20241019155302,,https://web.archive.org/web/20241019155302/https://twitter.com/apralky/status/1847667281674772484,https://web.archive.org/web/20241019155302/https://twitter.com/apralky/status/1847667281674772484,https://twitter.com/apralky/status/1847667281674772484,https://twitter.com/apralky/status/1847667281674772484,,,,application/json,-,LI3VIXLK6SQJDY44OKWTUIOSJZHRGN3X,1478
"com,twitter)/apralky/status/1847629854264742123",20241019132419,,https://web.archive.org/web/20241019132419/https://twitter.com/apralky/status/1847629854264742123,https://web.archive.org/web/20241019132419/https://twitter.com/apralky/status/1847629854264742123,https://twitter.com/apralky/status/1847629854264742123,https://twitter.com/apralky/status/1847629854264742123,,,,application/json,-,ERSACDS5QVVQHGMMW7EDW4GY5YFVBMIU,1544
"com,twitter)/apralky/status/1850167616897204349",20241026132828,,https://web.archive.org/web/20241026132828/https://twitter.com/apralky/status/1850167616897204349,https://web.archive.org/web/20241026132828/https://twitter.com/apralky/status/1850167616897204349,https://twitter.com/apralky/status/1850167616897204349,https://twitter.com/apralky/status/1850167616897204349,,,,application/json,-,MZWRDBOAVTPVH7WCRIKY2TNJQ4KFY4QV,1106
"com,twitter)/apralky/status/1850167616897204349",20241026132828,,https://web.archive.org/web/20241026132828/https://twitter.com/apralky/status/1850167616897204349,https://web.archive.org/web/20241026132828/https://twitter.com/apralky/status/1850167616897204349,https://twitter.com/apralky/status/1850167616897204349,https://twitter.com/apralky/status/1850167616897204349,,,,application/json,-,COHQHN7R3UZWQLFECJLHXOPLJ7SBQ35P,1113
"com,twitter)/apralky/status/1850110008999948367",20241026093934,,https://web.archive.org/web/20241026093934/https://twitter.com/apralky/status/1850110008999948367,https://web.archive.org/web/20241026093934/https://twitter.com/apralky/status/1850110008999948367,https://twitter.com/apralky/status/1850110008999948367,https://twitter.com/apralky/status/1850110008999948367,,,,application/json,-,V4HFSPVLHYNYG2EZ2A7SN35RLWWGW4BU,1352
"com,twitter)/apralky/status/1850217769880441138",20241026164746,,https://web.archive.org/web/20241026164746/https://twitter.com/apralky/status/1850217769880441138,https://web.archive.org/web/20241026164746/https://twitter.com/apralky/status/1850217769880441138,https://twitter.com/apralky/status/1850217769880441138,https://twitter.com/apralky/status/1850217769880441138,,,,application/json,-,N3ERXDCPHEOCLIRMK34QVLJQOYUKV5YB,1593
"com,twitter)/apralky/status/1850217769880441138",20241026164746,,https://web.archive.org/web/20241026164746/https://twitter.com/apralky/status/1850217769880441138,https://web.archive.org/web/20241026164746/https://twitter.com/apralky/status/1850217769880441138,https://twitter.com/apralky/status/1850217769880441138,https://twitter.com/apralky/status/1850217769880441138,,,,application/json,-,KLNSYJKEFEBZRNI2CWC7RE4IQLANHJ44,1376
"com,twitter)/apralky/status/1850163291751952855",20241026131117,,https://web.archive.org/web/20241026131117/https://twitter.com/apralky/status/1850163291751952855,https://web.archive.org/web/20241026131117/https://twitter.com/apralky/status/1850163291751952855,https://twitter.com/apralky/status/1850163291751952855,https://twitter.com/apralky/status/1850163291751952855,,,,application/json,-,WXHQBLTMNXLRFVRP6E6CVEROHKNJ2HDW,1377
"com,twitter)/apralky/status/1850163291751952855",20241026131117,,https://web.archive.org/web/20241026131117/https://twitter.com/apralky/status/1850163291751952855,https://web.archive.org/web/20241026131117/https://twitter.com/apralky/status/1850163291751952855,https://twitter.com/apralky/status/1850163291751952855,https://twitter.com/apralky/status/1850163291751952855,,,,application/json,-,6Y7ZQ6EB2A3JBUEIOQNRN7EI6CREU2Y5,1399
"com,twitter)/apralky/status/1850466966630183267",20241027091759,,https://web.archive.org/web/20241027091759/https://twitter.com/apralky/status/1850466966630183267,https://web.archive.org/web/20241027091759/https://twitter.com/apralky/status/1850466966630183267,https://twitter.com/apralky/status/1850466966630183267,https://twitter.com/apralky/status/1850466966630183267,,,,application/json,-,VNPOGZWZJ6S4WXGBCUTS7EJNNFGXE6QH,1246
"com,twitter)/apralky/status/1850466966630183267",20241027091759,,https://web.archive.org/web/20241027091759/https://twitter.com/apralky/status/1850466966630183267,https://web.archive.org/web/20241027091759/https://twitter.com/apralky/status/1850466966630183267,https://twitter.com/apralky/status/1850466966630183267,https://twitter.com/apralky/status/1850466966630183267,,,,application/json,-,Z5IJ2PZABIJHTFOAYKKOW7FNUUOQUGKW,1257
"com,twitter)/apralky/status/1850493649630408965",20241027110401,,https://web.archive.org/web/20241027110401/https://twitter.com/apralky/status/1850493649630408965,https://web.archive.org/web/20241027110401/https://twitter.com/apralky/status/1850493649630408965,https://twitter.com/apralky/status/1850493649630408965,https://twitter.com/apralky/status/1850493649630408965,,,,application/json,-,NESQVCO2JIPEHPS7W32K23B53RAHYGSX,1536
"com,twitter)/apralky/status/1850493649630408965",20241027110401,,https://web.archive.org/web/20241027110401/https://twitter.com/apralky/status/1850493649630408965,https://web.archive.org/web/20241027110401/https://twitter.com/apralky/status/1850493649630408965,https://twitter.com/apralky/status/1850493649630408965,https://twitter.com/apralky/status/1850493649630408965,,,,application/json,-,ONZG2IE3K65TGAE4IA5PHW3HLHYTV2VM,1365
"com,twitter)/apralky/status/1850217769880441138",20241026164746,,https://web.archive.org/web/20241026164746/https://twitter.com/apralky/status/1850217769880441138,https://web.archive.org/web/20241026164746/https://twitter.com/apralky/status/1850217769880441138,https://twitter.com/apralky/status/1850217769880441138,https://twitter.com/apralky/status/1850217769880441138,,,,application/json,-,TT2KLSTEQY4LT7SOSUCHR3KIHC5WB7SB,1383
"com,twitter)/apralky/status/1850499214318370963",20241027112607,,https://web.archive.org/web/20241027112607/https://twitter.com/apralky/status/1850499214318370963,https://web.archive.org/web/20241027112607/https://twitter.com/apralky/status/1850499214318370963,https://twitter.com/apralky/status/1850499214318370963,https://twitter.com/apralky/status/1850499214318370963,,,,application/json,-,AF4P6ZNPWUEQEL24RF2XOTGNX27MJDBJ,1426
"com,twitter)/apralky/status/1850229395748700421",20241026173358,,https://web.archive.org/web/20241026173358/https://twitter.com/apralky/status/1850229395748700421,https://web.archive.org/web/20241026173358/https://twitter.com/apralky/status/1850229395748700421,https://twitter.com/apralky/status/1850229395748700421,https://twitter.com/apralky/status/1850229395748700421,,,,application/json,-,WHOOKENAH2XW4RITKY26HBHAM3FTXGCI,1250
"com,twitter)/apralky/status/1850499214318370963",20241027112607,,https://web.archive.org/web/20241027112607/https://twitter.com/apralky/status/1850499214318370963,https://web.archive.org/web/20241027112607/https://twitter.com/apralky/status/1850499214318370963,https://twitter.com/apralky/status/1850499214318370963,https://twitter.com/apralky/status/1850499214318370963,,,,application/json,-,HNUII5HURRINCMC4VEX47WH45XSYO7BJ,1414
"com,twitter)/apralky/status/1850507002356617326",20241027115704,,https://web.archive.org/web/20241027115704/https://twitter.com/apralky/status/1850507002356617326,https://web.archive.org/web/20241027115704/https://twitter.com/apralky/status/1850507002356617326,https://twitter.com/apralky/status/1850507002356617326,https://twitter.com/apralky/status/1850507002356617326,,,,application/json,-,FQYUT4CUENQTUQGBTWFUPJOFTZP2C3PE,1469
"com,twitter)/apralky/status/1850498727762432098",20241027112411,,https://web.archive.org/web/20241027112411/https://twitter.com/apralky/status/1850498727762432098,https://web.archive.org/web/20241027112411/https://twitter.com/apralky/status/1850498727762432098,https://twitter.com/apralky/status/1850498727762432098,https://twitter.com/apralky/status/1850498727762432098,,,,application/json,-,GTR42L333YJUUQCGPN4VINF2ATMLEWWL,1167
"com,twitter)/apralky/status/1850493649630408965",20241027110401,,https://web.archive.org/web/20241027110401/https://twitter.com/apralky/status/1850493649630408965,https://web.archive.org/web/20241027110401/https://twitter.com/apralky/status/1850493649630408965,https://twitter.com/apralky/status/1850493649630408965,https://twitter.com/apralky/status/1850493649630408965,,,,application/json,-,7CLETEZZPJ7LAVUAALZFGKUM62BNWSC3,1362
"com,twitter)/apralky/status/1850493649630408965",20241027110401,,https://web.archive.org/web/20241027110401/https://twitter.com/apralky/status/1850493649630408965,https://web.archive.org/web/20241027110401/https://twitter.com/apralky/status/1850493649630408965,https://twitter.com/apralky/status/1850493649630408965,https://twitter.com/apralky/status/1850493649630408965,,,,application/json,-,PQMTBTZ6UVZ5EEP4BEBDGBCDJCCW23B6,1347
"com,twitter)/apralky/status/1850498727762432098",20241027112411,,https://web.archive.org/web/20241027112411/https://twitter.com/apralky/status/1850498727762432098,https://web.archive.org/web/20241027112411/https://twitter.com/apralky/status/1850498727762432098,https://twitter.com/apralky/status/1850498727762432098,https://twitter.com/apralky/status/1850498727762432098,,,,application/json,-,44PTFA5D5O6XXEOHUY6IKYT7UGABDM4K,1744
"com,twitter)/apralky/status/1850507554691948763",20241027115916,,https://web.archive.org/web/20241027115916/https://twitter.com/apralky/status/1850507554691948763,https://web.archive.org/web/20241027115916/https://twitter.com/apralky/status/1850507554691948763,https://twitter.com/apralky/status/1850507554691948763,https://twitter.com/apralky/status/1850507554691948763,,,,application/json,-,KARRTPAGQZMS6VO5KS7Q2JBWFGADPYIO,1396
"com,twitter)/apralky/status/1850507554691948763",20241027115916,,https://web.archive.org/web/20241027115916/https://twitter.com/apralky/status/1850507554691948763,https://web.archive.org/web/20241027115916/https://twitter.com/apralky/status/1850507554691948763,https://twitter.com/apralky/status/1850507554691948763,https://twitter.com/apralky/status/1850507554691948763,,,,application/json,-,G435XJDGXKEOVENEN7U2Q5TD2DJWWR7K,1204
"com,twitter)/apralky/status/1850510084708675968",20241027120919,,https://web.archive.org/web/20241027120919/https://twitter.com/apralky/status/1850510084708675968,https://web.archive.org/web/20241027120919/https://twitter.com/apralky/status/1850510084708675968,https://twitter.com/apralky/status/1850510084708675968,https://twitter.com/apralky/status/1850510084708675968,,,,application/json,-,2YJ5JVMEIRMCBGAGMGGH5GSEAGZ56YXL,1551
