tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
1616556323352596510,@noblemillions Всего хорошего,ru,Reply,2,256,8,19,49205,2023-01-20 23:00:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1616475795400306688,@Resident_Crypto @219_eth many such cases,en,Reply,0,168,1,4,9955,2023-01-20 17:40:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1616090068103446528,"@219_eth Gcr calls top

Anon: ""Not the top""

Market goes down

Anon: ""I'll sell here and buy back when gcr calls bottom""

Gcr calls bottom

Anon: ""He sold his account""",en,Retweet,12,973,55,39,121854,2023-01-19 16:07:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1616466773888335874,"@inversebrah dont think you can be a main character with 120k followers

[especially if you sold the account to sbf]",en,Reply,0,331,2,27,46461,2023-01-20 17:04:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1616459518183112704,@CancelledPapi @HsakaTrades *The Stanfords,en,Reply,1,47,0,2,4277,2023-01-20 16:35:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1616105154582876162,"Sentiment poll to gauge how viable this would be

Would you deposit funds, trade on, and trust the solvency of a rebooted FTX helmed by John Ray the Third, Sullivan and Cromell LLP, [and really, whoever they decide to outsource this to]?",en,Tweet,8,306,39,250,404667,2023-01-19 17:07:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1616058860317417474,"@Garid_Trades @comicstyleart i've been trying to get across to people that a good amount of discord 'leaks' are fake, and people have been slow to catch on",en,Reply,1,115,0,8,12284,2023-01-19 14:03:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1616056753925357568,"@comicstyleart fake
don't use shoebill avatar on discord",en,Reply,0,266,6,12,33812,2023-01-19 13:55:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1615831844360187904,"The price of BTC was $15,700 when I made this tweet on November 21, and pivoted to bullish

ETH was at $1050;  SOL was $11; it was in fact, the bottom

BTC/ETH are up 50%, and SOL is up 2x since my pivot

The market is a device for transferring $ from the impatient to the patient",en,Tweet,117,2120,155,209,589095,2023-01-18 23:01:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614677160265916416,"@0123bunny I don't believe this anytime soon

There will be corrections, nasty shakeouts, and prolonged bear markets before we climb to the top of the market;  but the future is digital

I pivoted to being bullish at $10 SOL and $1000 ETH;  I believe anyone who bought there will be happy",en,Retweet,91,1025,95,39,158080,2023-01-15 18:33:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1615715313814835201,"@0xSisyphus the most vocal/angriest permabears right now, seem to be the ones who were formerly bulls and got sidelined",en,Reply,8,447,19,26,58472,2023-01-18 15:18:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1615715909611429888,"@0xSisyphus these angry bears seem to wallow in conspiracy theories about the inorganic reasons price is going up

such as, the shoebill on CT with a modest/handful of followers is single handedly scam pumping a trillion dollar asset class by introducing an echo bubble thesis",en,Reply,10,405,19,39,62172,2023-01-18 15:21:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1615351201263927296,"Try to think of your ponzis like prizefighters rather than coins;  winners win and losers lose

Men will literally cut their winners and add to their losers rather than go to therapy",en,Tweet,94,1582,131,85,210831,2023-01-17 15:11:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1615352131195641856,"@zkTuring alt accounts are limited edition items

like the McRib barbecue-flavored pork sandwich periodically sold by the international fast food restaurant chain McDonald's

will try to keep the next one lower profile",en,Reply,7,223,3,20,18567,2023-01-17 15:15:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1615095023137169421,https://t.co/Z6w14r0cNM,zxx,Tweet,17,391,23,68,172717,2023-01-16 22:13:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=zgVrlx68v-0,,
1615031757463486470,"Today we honor MLK, a man of extraordinary courage. Not only did he help lead the fight against racism, he vigorously opposed the Vietnam War, stood with workers &amp; their unions &amp; challenged the massive income &amp; wealth inequality that he saw. He remains an inspiration to us all.",en,Retweet,13,5944,857,190,462191,2023-01-16 18:02:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1614905671366938627,"Don't agree with every last detail in this analysis, but overall, well summarized and recommended thread to help manage expectations",en,Tweet,187,736,80,28,245084,2023-01-16 09:41:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614795099342356483,@GodiXBT @Garid_Trades @0xOhara hard for me to comment on low cap coins without having outsized influenced on price,en,Reply,1,48,0,4,6908,2023-01-16 02:22:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614794122665025536,@Garid_Trades @0xOhara i'm not that thoughtful,en,Reply,1,218,2,13,32355,2023-01-16 02:18:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614675035242774529,"All the most creative ponzi inventors and gambling syndicates now recognize crypto- the jet fuel is for their ambitions

A digital reality requires a good % of capital to be in 'digital assets

Humans are only spiraling further into addiction, further divorced from spiritual ties",en,Tweet,109,1246,94,62,307440,2023-01-15 18:25:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614778300148363267,"@ArkaJay1 @0123bunny The ETH I accumulated at $1050 I intend to own until 2030

Used to be an inverse investor;  at the bottom, I turned into an investor",en,Reply,48,433,42,25,37605,2023-01-16 01:15:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614678032161148931,"@CryptoEmy_ No

My forecast for 2023 is an echo bubble

My forecast for 2030 is digital immersion in digital assets",en,Reply,27,180,14,21,11785,2023-01-15 18:36:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614677160265916416,"@0123bunny I don't believe this anytime soon

There will be corrections, nasty shakeouts, and prolonged bear markets before we climb to the top of the market;  but the future is digital

I pivoted to being bullish at $10 SOL and $1000 ETH;  I believe anyone who bought there will be happy",en,Reply,91,1025,95,39,158080,2023-01-15 18:33:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614655287553564676,"In case it wasn't obvious, vast majority of purported screenshots/leaks of GCR texts from discords/tg are fake + intended to PnD

People have figured out making fake/shopped GCR accounts and shilling on discord, then leaking on twitter can pump

If I didnt tweet it, assume psyops",en,Tweet,12,1518,66,65,260804,2023-01-15 17:06:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614657249636487175,"@jzszn explained here

https://t.co/UVkHizRH8P",en,Reply,1,56,0,0,12779,2023-01-15 17:14:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://twitter.com/GCRClassic/status/1614656884715184137,,
1614656884715184137,"@copemanlitt Ignore that tweet

Was referring to my own wealth being up, but was poorly worded and people took it to mean they should take max risk

I don't believe people will make generational wealth in 2023

Majority of traders lost money in 2019 despite the echo bubble",en,Reply,12,117,8,5,20773,2023-01-15 17:12:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614111238794919938,"Steady lads, doing some rotating

I was big on the metaverse scams last week, but I'm shifting capital to other sectors",en,Tweet,26,999,41,145,418750,2023-01-14 05:04:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614139519598559233,"Also have exited SOL for now
Not calling a top, but 42% in a day for a 9 billion dollar asset is a good opportunity to rotate to some other chains for now",en,Reply,16,838,31,82,124855,2023-01-14 06:57:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614119796710277120,"Sentiment check

What % of your total net worth is in non BTC/ETH altcoins right now [% of total net assets, not just limited to crypto capital]",en,Tweet,6,289,20,113,150518,2023-01-14 05:38:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1614069163345203200,@ArkaJay1 @MingXMecca Yes,und,Reply,0,68,2,7,7782,2023-01-14 02:17:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1592901717129334788,"The worst thing you can do is give up/ check out; 
compounding losses with future losses in opportunity;  regardless of your remaining equity, familiarity with the scene is invaluable

Survivors will be rewarded

The casino thesis is unchanged; central banks wont be tight forever",en,Retweet,375,6458,1213,585,,2022-11-16 16:25:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613962362419134466,sidelines are for the sidelined https://t.co/i16NYEoq0b,en,Tweet,66,974,101,81,248260,2023-01-13 19:13:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FmXyLA8XoAE8Er2.png
1613633859312095260,"Some of the best performing coins will be the ones with the worst tokenomics, from the most predatory teams

Lot of teams that launched in peak bear have been waiting desperately for more favorable conditions so they can deploy their bag of tricks and do some market manipulation",en,Tweet,200,2533,229,159,743503,2023-01-12 21:27:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613635141766680584,@DonPleb it's in the sha256s,en,Reply,9,140,3,19,27348,2023-01-12 21:32:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613594254575534096,"The psychology behind bubbles is powerful. People refuse to easily abandon the idea that inspired the bubble. They buy dips and give up only after their faith has been deflated repeatedly. 2023 is likely to see more echo bubbles, including in the most hyped themes of last decade",en,Tweet,181,1091,143,46,285545,2023-01-12 18:50:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613593271933992969,Financial Times with some interesting 2023 predictions https://t.co/LEwDZEADZI,en,Tweet,88,867,83,50,336161,2023-01-12 18:46:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/FmSieLgWABg6lQc.jpg,https://pbs.twimg.com/media/FmSigbMWIAAUHzn.png"
1613578466976305152,https://t.co/daHcYSDpvR,zxx,Tweet,40,302,11,80,124804,2023-01-12 17:47:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.youtube.com/watch?v=Dn8namJOTtM,,
1613573285773443075,@Rewkang 74de611122e4f8089e3bfd991fb4e77c60e6c02cf02d6ca078597a5a441b908b,pt,Reply,13,116,5,36,119221,2023-01-12 17:27:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613326152763850752,"DataDash was posting videos like this, and you weren't long to the gills https://t.co/A3QOmYIZ71",en,Tweet,49,1507,81,125,300274,2023-01-12 01:05:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FmOvgkSXkAMSozf.jpg
1613330115378700288,"@TraderMercury lot of alts 2-3xed already

SOL up big",en,Reply,2,188,2,16,25202,2023-01-12 01:20:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613327071127666690,"@vatn42 this datadash lad is probably a nice kid
nothing against him personally;  seems harmless

just emblematic of how extreme sentiment had gotten for those type of videos to be good engagement bait",en,Reply,3,223,0,8,16789,2023-01-12 01:08:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1594703582330507264,"I have long predicted the emergence of an echo bubble in 2023, and none of the recent events has changed my forecast",en,Retweet,198,3271,345,299,,2022-11-21 15:45:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613263415069253639,a1d1d92deeeda357bf6fc6503e8243a178eeb1a2d548bb1cb03febadb9f6d092,pt,Tweet,23,373,16,141,384206,2023-01-11 20:55:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613257844765114369,c0c51bfda648a9ffba80a2a3016e13af1c02f2402bd8d9b93fa93f4243f6c12e,ht,Tweet,57,618,27,201,485566,2023-01-11 20:33:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613260068606058506,"@TAELTRADE @quant_xbt @YaBoiBru if i tweeted it out, and coin moved, people would say it only moved because i tweeted it out",en,Reply,4,66,1,10,6638,2023-01-11 20:42:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1613258137519136773,@YaBoiBru sha256 prediction,en,Reply,5,118,3,10,37766,2023-01-11 20:34:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1612431373851140097,"I believe China, (and Asia in general) will fuel the next run

It will take quite some time to melt Western cynicism towards this space, but the East is ascending and yearning to flex

You should be hanging out in WeChat
Many future pumps will be on coins none of your circle know",en,Tweet,674,5953,759,495,2131936,2023-01-09 13:49:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1612185629680455680,"All your energy has gone into trying to short tokens down 98% and doomposting;
I've been looking into what would echo

This isn't a long signal;  I took profit on this pump https://t.co/h85mA6nc5L",en,Tweet,48,948,41,51,227438,2023-01-08 21:33:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Fl-iQg0WQAcE3kn.png
1612196938652205057,"@trading_axe in the right environment
signs of exit pumps are indistinguishable from signs of echo bubbles https://t.co/nLqJ8IR0Al",en,Reply,19,141,18,8,17731,2023-01-08 22:17:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Fl-sipeWIAAx44A.jpg
1612186426853974019,"@HJHxbt Too many people complaining about SOL
Heard there's a small account with under 500 followers that has had some great calls though",en,Reply,16,195,1,34,59505,2023-01-08 21:36:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1611016494527160321,"Still expecting the last of these predictions to get checked, although overestimated how soon",en,Tweet,54,554,34,60,222827,2023-01-05 16:07:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1610710531828224001,Leaving here without comment https://t.co/nRhd3I2c0m,en,Tweet,29,631,23,95,186469,2023-01-04 19:51:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Flpko3-XwBodHL-.jpg
1543319354548314113,"Prediction markets continue to greatly overestimate the electoral odds for Ron DeSantis

GCR internal odds have him priced at ~5%

However, why Im so bearish is not yet fully known 

For fun, leave in replies or DM your thesis on why I've counted him out; winner will be highlited https://t.co/UHdzkY3Y7A",en,Tweet,61,724,24,341,,2022-07-02 21:43:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/FWr4s7BWAAAnXHc.jpg
1610442179742146560,@miladydontit 2015 Scott Walker fractal,en,Reply,1,39,1,2,7297,2023-01-04 02:05:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1610441684357206020,@miladydontit This was the best answer out of all replies,en,Reply,3,112,1,15,8935,2023-01-04 02:03:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1610434582406479873,Ron DeSantis to Zero,es,Tweet,7,378,16,49,157204,2023-01-04 01:34:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1609939326594326528,"you insist on yield?
purchase some treasury bills;  or find some mules",en,Tweet,20,495,20,30,138921,2023-01-02 16:47:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1511020735816417288,"i believe in, lets call it
efficient yield hypothesis

in most instances, any yield you are receiving only reflects inherent risks+ instabilities that are priced in

too many rich+sophisticated players who will arb out yields identified to be EV&gt;risk

free money, it's an illusion",en,Retweet,109,1100,103,38,,2022-04-04 18:39:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1608810851108294658,"If you had invested 100k in the Dow in 1966, by 1982 your 100k was still 100k, but due to inflation, it would only buy you $34,000 of goods by the 1966 CPI. A 66% loss in value

Gold appreciated 10x in the 1970s, but is now a 12 trillion $ altcoin and exponentially harder to pump",en,Tweet,122,1967,166,125,377739,2022-12-30 14:02:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1608812350928465921,"@_hidden_smile Gold remains one of my largest non cash positions, and will likely remain so for some time

But I've been advocating to accumulate gold since mid 2021 when it was around 1550 for those who have been following me since the start, and I won't be adding to the position anymore",en,Reply,13,200,11,11,18437,2022-12-30 14:08:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1608189440253661184,"@DanTheCreator09 Summer 2023
Echo SZN",pl,Reply,70,339,83,17,47778,2022-12-28 20:53:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1530254777606721536,"@setanimals @Fiskantes The vast majority of ppl saying this, will still believe, ""we'll just invent new ponzis and reconstitute the casino [and good news, we will!], even if theyre bearish on L1s

But there will come a point where people literally think the entire industry is dead for good and go forex",en,Retweet,45,907,46,28,,2022-05-27 20:29:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1530252866245607424,"@Fiskantes I've seen worse sentiment

Many instances in 2018 or 2019 where feel was, ""alts will never have another cycle, this was my only chance to make it""

Current sentiment is still, ""shadowlands, but I can't wait for the next bull cycle"";  peak doom when ppl no longer believe in future",en,Retweet,92,1642,126,61,,2022-05-27 20:21:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1607037460936282113,https://t.co/tzvR2KMRpY,zxx,Tweet,7,1225,27,107,221141,2022-12-25 16:36:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Fk1YAqnXkAEiamH.jpg
1606307392442048526,"Alameda polycule sentencing forecasts

SBF - sentenced to 24 years;  released after 11 years after family/backers spend unprecedented amounts of money on legal fees in various appeals leading to resentencing

CE - sentenced to 5.3;  serves 3 for cooperation

Wang - 8/5.5",en,Tweet,54,1738,95,191,411170,2022-12-23 16:15:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1606319717404348420,"@potroastszn 85% is a meme

""
Shkreli was sentenced to 7 years in prison in March 2018. His release slightly more than four years after that sentencing reflects the credit he received for good behavior in prison, and for completing education and rehabilitation programs while locked up.""",en,Reply,1,79,0,7,14359,2022-12-23 17:03:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1606312075206152192,"@Tyreek_46 35
A decade to all play out",en,Reply,3,188,3,9,16108,2022-12-23 16:33:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1606308345463332864,@TeddyRoosevalt Look into Jeffrey Skilling,en,Reply,1,69,0,4,14154,2022-12-23 16:18:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1605291540284428305,@ZeMirch I always tell people;  no bigger edge than human intuition,en,Reply,27,350,17,15,23643,2022-12-20 20:58:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1605254249469747200,Money will continue to flow back into Japan,en,Tweet,20,722,36,56,235150,2022-12-20 18:30:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1605255382615597064,"@supabash most thought it was a bad idea
'but the demographics'",en,Reply,1,73,0,8,8946,2022-12-20 18:34:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1605250194190245888,biggest move this century https://t.co/m5wAwCJQM2,en,Retweet,24,826,120,41,336187,2022-12-20 18:14:05,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,photo,https://pbs.twimg.com/media/Fkb-irEWYAEG1jm.jpg
1519004536714797058,"Has there been an easier, higher hit rate [&gt;100%?], less complex trade in the past year than fading Elon Musk inspired DOGE pumps?

A trade that required less edge, less prescience, less talent, but always delivered?

SNL, Dog Day, TSLA payments, Superbowl ad, Space mission, etc",en,Retweet,59,1008,61,44,,2022-04-26 19:24:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1655135888869867520,"Jaw Dropping Graphics &amp; An Amazing Story 🔥 The No.1 Quest Game of 2022⚡

Play your way through a visually-stunning fantasy RPG with 500+ Champions  🔥 👻",en,Tweet,96,1356,230,72,3874582,2023-05-07 11:02:01,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",,,,
1604877819720667137,"There are still nearly 100 tokens with 1 billion$ FDV caps

Although we are deep in the bear, I believe capital will continue to rotate out of the illiquid, dying trash - and into assets with a long term future

Edge- staying delta neutral, while still getting exposure to quality",en,Tweet,170,2269,175,130,584891,2022-12-19 17:34:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1604571053485096960,"@NachoTrades New coins

Full of hope
Lacking bagholders 
Team still not rich and incentivized to create hype",en,Reply,143,743,82,24,77963,2022-12-18 21:15:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1604499387362598912,"@RunnerXBT too early for most people to even make these considerations

doing research in the bear market will give you an edge, but the time to really plug in is after the majors have run up hard

sentiment shifts from crypto is a scam, to, 'i need to buy the next ETH, ETH is too high unit",en,Reply,92,532,46,25,59604,2022-12-18 16:30:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1604454935877255169,"BTC is $16,500
ETH is $1150

President Trump tweets that his ""nuclear button"" is larger and more powerful than that of Kim Jong-un

ChatGPT, what year is it?

https://t.co/3fMfNxFhY5 https://t.co/OPx1Onxcu3",en,Tweet,71,1473,77,122,579826,2022-12-18 13:34:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://coinmarketcap.com/historical/20180107/,photo,"https://pbs.twimg.com/media/FkQrKzMWAAEWvp_.jpg,https://pbs.twimg.com/media/FkQrMzTXkAA1buw.jpg"
1604496586293202944,"@RunnerXBT @coinmamba What really drives retail at the start of an alt cycle

[1] I'm too late to this 'legitimate asset class' [BTC/ETH]
[2] This other coin also seems institutional [XRP was going to be used by banks, Garling seemed credentialed, ADA was made by ETH 'cofounder', Musk cosigned DOGE]",en,Reply,144,442,56,10,88275,2022-12-18 16:19:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1604496911288901632,"@RunnerXBT @coinmamba Mid to late cycle, they start chasing more degenerate plays that don't need as much social proof [as the pool of retail opens up]

These cycles only begin after the major assets have run up a lot, leading to

[1] wealth effect]
[2] people feeling they missed out, chasing alts",en,Reply,64,416,36,10,18539,2022-12-18 16:20:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1604468024676851728,"@coinmamba What drove XRP to $3?

Above all else, low unit bias
Bitcones already 10k + ETH 1k

Retail felt they were too late to the party, but 10 cent ripples could go to $1? $10?  what if $100?

+ Mass speculation a Coinbase listing was imminent [incorrect]

Bet on unit bias in next cycle",en,Reply,119,712,68,37,49832,2022-12-18 14:26:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1602660851315613697,Do you hear an echo? https://t.co/aUU4Gwu8ve,en,Tweet,60,1112,101,130,,2022-12-13 14:44:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Fj3Lii7WAAAeY6u.jpg
1603790103163412482,"@Brobyflanjoby I'm building an ETH position that I intend to hold for half a decade

if you're buying anything during a bottoming out process, you need a lot of conviction in the future of this space

Had few friends who bought ETH at $200 last cycle, that capitulated at $100

Most should DCA",en,Reply,41,310,38,11,31765,2022-12-16 17:32:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1603788396211625984,The market is a device for transferring money from the impatient to the patient,en,Tweet,82,1026,102,53,179116,2022-12-16 17:25:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1603483275573485584,@Airi20025 @cole0x the trend of banks unbanking the banked if they interacted with crypto,en,Reply,9,283,10,15,25410,2022-12-15 21:12:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1603481527341441060,Crypto:  Unbank the Banked [per Moudino],en,Tweet,35,620,41,36,189451,2022-12-15 21:06:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1603482154339557381,@fz_crypto echo bubble in 2023 still scheduled,en,Reply,13,249,20,29,27137,2022-12-15 21:08:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1603481960608833536,@cole0x this will only accelerate,en,Reply,5,368,9,11,121961,2022-12-15 21:07:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1149472282584072192,"I am not a fan of Bitcoin and other Cryptocurrencies, which are not money, and whose value is highly volatile and based on thin air. Unregulated Crypto Assets can facilitate unlawful behavior, including drug trade and other illegal activity....",en,Retweet,855,50415,12272,17242,,2019-07-12 02:15:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1603026615067463681,"If you wanted to buy Japanese RE from
https://t.co/WhPBIbyXil

You will now have to pay ~20% more for most properties since Oct 20",en,Tweet,54,599,20,65,,2022-12-14 14:58:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.sothebysrealty.com/eng/sales/jpn,,
1603049583890006016,@DoglandsDC they wouldn't believe it,en,Tweet,1,158,2,8,,2022-12-14 16:29:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1603029298352640001,"@Husslin_ It was also a signal to start diversification of your USD holdings into the shitcoin currencies of other countries for those that were reading my replies

And that was scalable for any trader",en,Reply,8,217,5,12,,2022-12-14 15:09:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1603028681559007233,"@doeydonuts Yes

The political death of Trump is similar to the tales of bitcoin's death

Couldn't be more bearish on DeSantis",en,Reply,8,85,5,10,,2022-12-14 15:06:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1603027141809119233,@BasedPotato4 Both,en,Reply,0,58,1,1,,2022-12-14 15:00:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1602726776484073474,"A disclaimer:  projecting pharmacological trends =/ health advice

I expect prescriptions for GLP1s and SGLT2 inhibitors to go vertical, but they're not safe

In the long term, higher basal insulin will foment insulin + leptin resistance as receptors are increasingly desensitized",en,Tweet,77,469,31,58,,2022-12-13 19:06:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
